scenario,channel,tdc,fdc,pcs
Single-qubit pi (1q) (run 252),global,,,10.174915
Single-qubit pi (1q) (run 252),pulse_channel_1,1.825322,27.266834,14.546078
Single-qubit pi (1q) (run 252),pulse_channel_2,0.556326,13.678287,7.117306
