circuit_name,population_size,num_generations,t1,t2,bit_flip_prob,phase_flip_prob,best_individual,best_fidelity
IQFT_4Q,100,200,50.0,30.0,0.02,0.02,"{'SNOT': {'num_tslots': 8, 'evo_time': 0.12145926671285148}, 'X': {'num_tslots': 4, 'evo_time': 0.6547361145278334}, 'CNOT': {'num_tslots': 18, 'evo_time': 0.5590459834521015}, 'SWAP': {'num_tslots': 8, 'evo_time': 3.7703879197383885}, 'CPHASE': {'num_tslots': 9, 'evo_time': 0.5760903251049856}, 'RZ': {'num_tslots': 7, 'evo_time': 0.17948898396472907}, 'GLOBALPHASE': {'num_tslots': 3, 'evo_time': 0.23541512914497065}}",0.41516409399048576
