circuit_name,population_size,num_generations,t1,t2,bit_flip_prob,phase_flip_prob,best_individual,best_fidelity
DeutschJozsa_4Q,100,200,50.0,30.0,0.02,0.02,"{'SNOT': {'num_tslots': 8, 'evo_time': 0.2236110647157538}, 'X': {'num_tslots': 2, 'evo_time': 0.30140697790912463}, 'CNOT': {'num_tslots': 1, 'evo_time': 0.8052894338679052}, 'SWAP': {'num_tslots': 13, 'evo_time': 1.3196905254604312}, 'CPHASE': {'num_tslots': 11, 'evo_time': 3.4548141193128763}, 'RZ': {'num_tslots': 5, 'evo_time': 2.920226669947093}, 'GLOBALPHASE': {'num_tslots': 1, 'evo_time': 0.8175314953816281}}",0.4121922625160323
