scenario,channel,tdc,fdc,pcs
GHZ (3q) (run 30),global,,,21.837781
GHZ (3q) (run 30),pulse_channel_1,3.245088,34.414714,18.829901
GHZ (3q) (run 30),pulse_channel_2,2.846296,44.920075,23.883186
GHZ (3q) (run 30),pulse_channel_3,3.280466,43.577512,23.428989
GHZ (3q) (run 30),pulse_channel_4,2.844896,36.302620,19.573758
GHZ (3q) (run 30),pulse_channel_5,2.881515,44.929483,23.905499
GHZ (3q) (run 30),pulse_channel_6,2.928537,38.691111,20.809824
GHZ (3q) (run 30),pulse_channel_7,3.154884,41.663297,22.409090
GHZ (3q) (run 30),pulse_channel_8,2.571721,42.420715,22.496218
