scenario,channel,tdc,fdc,pcs
Single-qubit pi (1q) (run 105),global,,,18.111423
Single-qubit pi (1q) (run 105),pulse_channel_1,2.874677,30.301589,16.588133
Single-qubit pi (1q) (run 105),pulse_channel_2,3.127919,36.421275,19.774597
