gen,nevals,avg,std,min,max,diversity
0,50,0.24295448573921874,0.003735804633212259,0.23610356019718926,0.2495535482106139,1.6519787999829296
1,23,0.2449108485278714,0.0034869098256429276,0.23708963280078643,0.2495535482106139,2.4137591777895233
2,36,0.24437139878452563,0.004948979174911031,0.2342464812937166,0.2575443898291957,2.8474551899778757
3,35,0.24501572384458167,0.005434250503791072,0.23551413993349046,0.2582041737754103,2.9418201517611573
4,22,0.2509515849940338,0.01739688104649237,0.23660926477159308,0.331062534963263,2.809029332295443
5,28,0.2619449832867647,0.03092467795805652,0.23188836098185067,0.331062534963263,2.8215979599301493
6,27,0.2646155292878978,0.036190655833194696,0.22609036951611025,0.331062534963263,2.6356956670616376
7,34,0.25869551123444556,0.027902324531069726,0.19471557248468735,0.331062534963263,2.4934906845648266
8,33,0.25891610548875227,0.024821956023698463,0.2278286175035969,0.331062534963263,2.5929665709804537
9,33,0.2592551528568783,0.02756244505255003,0.2244564999577502,0.331062534963263,2.7554617176456935
10,26,0.2681469305265808,0.030488871314790295,0.22785531776426926,0.331062534963263,2.7067138231922097
11,29,0.26754979664389883,0.03642744783592426,0.2126033794621009,0.331062534963263,1.966075821090273
12,32,0.2623605923824703,0.03265727412178444,0.22254485988754893,0.331062534963263,2.587063995233781
13,35,0.2559697066285326,0.027572972982823376,0.22665878026308878,0.331062534963263,2.3147357647214837
14,34,0.254309977420463,0.02718623952109599,0.21224043081228333,0.331062534963263,2.670124930738309
