gen,nevals,avg,std,min,max,diversity
0,500,0.2628281941405347,0.005851435544261368,0.23916496077837576,0.28272810799347403,1.9519085728468424
1,316,0.2646732146351004,0.005913780374008443,0.24643028921476232,0.28272810799347403,2.340211429773589
2,311,0.2653031401778564,0.0061110657814934565,0.2479525459993127,0.28272810799347403,2.546743113051773
3,324,0.26599187731977614,0.006193805821759581,0.2510398479397951,0.28272810799347403,2.72253800391715
4,285,0.2665039109682603,0.006935206388750977,0.23925984289423677,0.28272810799347403,2.8403109974390857
5,282,0.26679150544863095,0.0074310396874392995,0.24547870155999124,0.28272810799347403,2.9465643931794454
6,305,0.2668167011151582,0.007756568702554358,0.23958410926829,0.28272810799347403,2.934697407829623
7,287,0.2672801339840012,0.007864732309818717,0.2479271415648586,0.28272810799347403,2.965028948235268
8,312,0.2672182657132537,0.008446186978647331,0.23031383875373046,0.3006882202347739,2.9566444626751203
9,281,0.2682425382075071,0.00852564903750851,0.23801021721506277,0.3006882202347739,2.945844806813399
10,302,0.26821808909620143,0.009744542586320216,0.2319965127318617,0.3006882202347739,2.94959060077462
11,322,0.267540948615656,0.009865358220880525,0.24145328910609953,0.3036103024708322,2.926978391647537
12,302,0.26858913361292197,0.010359874245645793,0.24441187840470652,0.3036103024708322,2.9941675663252285
13,307,0.2688575044612608,0.011588747923924891,0.23684897330138097,0.3304894351007345,3.0237985433601127
14,298,0.2694181486930171,0.01196316381836417,0.23077354473441714,0.3304894351007345,3.0480708717042813
15,290,0.2717126103070348,0.016749064184896578,0.22765459865862525,0.43374665804062756,3.1003788378356716
16,317,0.27189554573969776,0.019384397315996994,0.2214301832918907,0.43374665804062756,3.1662927407957384
17,298,0.27502748933846244,0.026086403514481837,0.2176001473575249,0.43374665804062756,3.1904806049954044
18,302,0.2806784706604746,0.03456359132230046,0.21927492397432002,0.43374665804062756,3.1895852017453694
19,307,0.28592325365616716,0.04281597772761179,0.21364752663507194,0.43374665804062756,3.1311517511355857
20,281,0.2937163242411461,0.04853433676678629,0.18369735826083422,0.43374665804062756,3.028967495386177
21,259,0.3014418565169402,0.05582743494237305,0.20087945100403293,0.46835861891066966,2.9358487996909024
22,249,0.3103861605054604,0.0579199879549927,0.20703003686831012,0.46835861891066966,2.891504150906327
23,254,0.31741926762987843,0.0647514320780805,0.18115290476759094,0.5087874305999961,2.7852047446385058
24,288,0.3143456304937454,0.06863857695772957,0.19039345232822022,0.5087874305999961,2.7468868859867057
25,278,0.3200034168686425,0.07143242430073274,0.19798952136160075,0.5087874305999961,2.719565025069346
26,264,0.32960472586439005,0.07621327714845826,0.18957583263273858,0.5087874305999961,2.6352174657177123
27,273,0.32961193241416437,0.07964745781335976,0.17084486546218597,0.5087874305999961,2.5913377155734243
28,267,0.3356909232199315,0.08650767984591126,0.17072439991820493,0.5087874305999961,2.643671954963249
29,245,0.3439643966697471,0.09092908763971341,0.15027002133119943,0.5087874305999961,2.6326649230907178
30,246,0.353336152252896,0.09352878036540656,0.17841986672987772,0.5312443773016994,2.5309727871371868
31,233,0.3599279214964746,0.10042518213773352,0.1759449647231402,0.5312443773016994,2.5978092746921027
32,246,0.36363987110159846,0.10484208668372405,0.1813145590342806,0.5312443773016994,2.59711541885267
33,208,0.38107803947240476,0.11283699233171231,0.15393606941844082,0.5428389228486675,2.561850374138468
