scenario,channel,tdc,fdc,pcs
Teleportation pre-meas (3q) (run 136),global,,,40.544479
Teleportation pre-meas (3q) (run 136),pulse_channel_1,6.063679,86.734114,46.398897
Teleportation pre-meas (3q) (run 136),pulse_channel_2,6.147013,88.390329,47.268671
Teleportation pre-meas (3q) (run 136),pulse_channel_3,6.964963,71.413261,39.189112
Teleportation pre-meas (3q) (run 136),pulse_channel_4,5.936766,53.251818,29.594292
Teleportation pre-meas (3q) (run 136),pulse_channel_5,5.797400,82.099722,43.948561
Teleportation pre-meas (3q) (run 136),pulse_channel_6,6.822915,65.566301,36.194608
Teleportation pre-meas (3q) (run 136),pulse_channel_7,6.650752,64.584161,35.617456
Teleportation pre-meas (3q) (run 136),pulse_channel_8,7.067254,94.272045,50.669650
