scenario,channel,tdc,fdc,pcs
Single-qubit pi (1q) (run 388),global,,,32.658078
Single-qubit pi (1q) (run 388),pulse_channel_1,5.785654,68.172703,36.979179
Single-qubit pi (1q) (run 388),pulse_channel_2,4.446102,53.237715,28.841908
