scenario,channel,tdc,fdc,pcs
Single-qubit pi (1q) (run 130),global,,,1.349454
Single-qubit pi (1q) (run 130),pulse_channel_1,0.000000,0.640940,0.320470
Single-qubit pi (1q) (run 130),pulse_channel_2,0.000000,11.364717,5.682358
