scenario,channel,tdc,fdc,pcs
GHZ (3q) (run 166),global,,,19.692850
GHZ (3q) (run 166),pulse_channel_1,3.235364,35.050078,19.142721
GHZ (3q) (run 166),pulse_channel_2,3.314667,42.273391,22.794029
GHZ (3q) (run 166),pulse_channel_3,2.914892,40.172276,21.543584
GHZ (3q) (run 166),pulse_channel_4,2.505977,29.874754,16.190366
GHZ (3q) (run 166),pulse_channel_5,2.780711,41.778621,22.279666
GHZ (3q) (run 166),pulse_channel_6,2.419198,35.161182,18.790190
GHZ (3q) (run 166),pulse_channel_7,2.582860,40.414618,21.498739
GHZ (3q) (run 166),pulse_channel_8,3.127509,29.897754,16.512631
