circuit_name,population_size,num_generations,t1,t2,bit_flip_prob,phase_flip_prob,best_individual,best_fidelity
DeutschJozsa_4Q,100,200,30.0,15.0,0.01,0.01,"{'SNOT': {'num_tslots': 4, 'evo_time': 1.7118852337520216}, 'X': {'num_tslots': 1, 'evo_time': 0.6578177424073446}, 'CNOT': {'num_tslots': 3, 'evo_time': 2.7336772249218617}, 'SWAP': {'num_tslots': 3, 'evo_time': 2.8202353045104616}, 'CPHASE': {'num_tslots': 7, 'evo_time': 2.183824010797256}, 'RZ': {'num_tslots': 7, 'evo_time': 1.5427611695162018}, 'GLOBALPHASE': {'num_tslots': 4, 'evo_time': 1.5601445298964274}}",0.28507415225135424
