scenario,channel,tdc,fdc,pcs
Bell (2q) (run 174),global,,,21.982735
Bell (2q) (run 174),pulse_channel_1,3.112092,40.393975,21.753033
Bell (2q) (run 174),pulse_channel_2,3.372700,37.958959,20.665829
Bell (2q) (run 174),pulse_channel_3,3.042547,40.194432,21.618489
Bell (2q) (run 174),pulse_channel_4,2.674987,36.135447,19.405217
Bell (2q) (run 174),pulse_channel_5,3.374769,51.065732,27.220250
