scenario,channel,tdc,fdc,pcs
GHZ (3q) (run 93),global,,,7.334692
GHZ (3q) (run 93),pulse_channel_1,1.193967,11.343970,6.268968
GHZ (3q) (run 93),pulse_channel_2,1.060425,16.136104,8.598265
GHZ (3q) (run 93),pulse_channel_3,1.269316,14.803788,8.036552
GHZ (3q) (run 93),pulse_channel_4,1.280903,12.241359,6.761131
GHZ (3q) (run 93),pulse_channel_5,1.013245,13.549537,7.281391
GHZ (3q) (run 93),pulse_channel_6,0.981498,16.554761,8.768129
GHZ (3q) (run 93),pulse_channel_7,1.164332,14.568751,7.866541
GHZ (3q) (run 93),pulse_channel_8,1.294438,10.094515,5.694477
